VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
ACOmKiJDkA4,75,81,588702,unverified,56,Slovene,Ženska doda mesu omako in česen.
ZDoy9S82ETA,5,15,588702,unverified,91,Slovene,Posebno terensko vozilo premaguje strm klanec.
FeTaKOPVaJg,60,70,588702,unverified,31,Slovene,Punce plešejo na odru.
BVjvRpmHg0w,231,250,588702,unverified,78,Slovene,Dve ženski pripravljata meso v voku.
q3I3R_gqy8M,34,37,588702,unverified,32,Slovene,Moški in ženska se poljubljata.
QdXRgR30bE4,9,19,588702,unverified,44,Slovene,Moški in ženska se pogovarjata.
MWvCcwTw7Ac,78,86,588702,unverified,46,Slovene,Pes gre s palico v gobcu skozi vrata ograje.
n_Z0-giaspE,168,193,588702,unverified,68,Slovene,Moški izvajajo karate na travniku.
YS1mzzhmWWA,9,16,588702,unverified,43,Slovene,Nekdo olupi korenje.
HM-ZDoRWiH4,0,5,588702,unverified,37,Slovene,Moški vstopi skozi vrata.
qIk_Dz5XE5E,104,109,588702,unverified,75,Slovene,Skupina ljudi vrže žensko lutko čez pečino.
F3pmw2ga244,59,65,510157,unverified,17,Chinese,打擊者擊出全壘打
uO7Eysrs8_k,106,114,588702,unverified,50,Slovene,Moški z motorjem pade v veliko lužo.
BCZN-PmEOFg,141,146,588702,unverified,37,Slovene,Moški gleda v okno.
vcCMId0DQaQ,19,38,649387,unverified,25,Portuguese,Uma equipe de futebol marca um gol.
lc9bA-hvqHU,1,6,588702,unverified,147,Slovene,Moški na bowlingu podere oba nastavljena keglja.
2YhDTpzxd3c,166,170,588702,unverified,28,Slovene,Moški pleza po vrvi.
6t0BpjwYKco,230,240,588702,unverified,48,Slovene,Ženska z nožem naredi zareze v zrezek.
0lh_UWF9ZP4,103,110,588702,unverified,44,Slovene,Ženska zvije palačinko v ponvi.
x68Djm_Q0GA,0,10,588702,unverified,48,Slovene,Fant in punca se peljeta na motorju.
X6uJyuD_Zso,3,17,588702,unverified,48,Slovene,Nekdo z nožem naseklja čebulo.
R2DvpPTfl-E,20,25,588702,unverified,65,Slovene,Moški igra igrico na prenosnem računalniku.
m7x8uIdg2XU,67,73,588702,unverified,480,Slovene,Ženska vlije mleko čez testenine.
